3.824967208157331079e-03,3.055393705838463259e+00,9.990371209028896526e-01,1.586633378769012779e+03,7.179022101620005092e-01,2.362050580789667151e+02,6.343478121370206281e+03,7.870435857234353350e+00,8.937354154472725298e+00,1.569963616117136650e-03,1.587693796107024991e+00,-7.100267155351742687e-01,9.999714583898595688e-01
2.749403421898988058e-03,2.929168665659561199e+01,9.946769615567681022e-01,2.752321731716597242e+03,6.010872455527428437e-01,2.473580379869765409e+02,1.097999524020978424e+04,8.049581095273307341e+00,9.756193726466580785e+00,1.129044816995496267e-03,2.169250830712588840e+00,-6.241768277354510230e-01,9.999220964991524241e-01
1.002214275671406678e-03,1.909969794411544797e+01,9.972186402884514189e-01,3.434080363564422896e+03,4.723869064701941567e-01,2.490281785784982560e+02,1.371722175631357095e+04,8.721191576372739007e+00,1.115893467231887826e+01,7.677664541662850050e-04,2.772516502439022368e+00,-5.595409406531197671e-01,9.999050297904655826e-01
2.087728883654030223e-03,1.972145842123032367e+01,9.941742789916290235e-01,1.692869733651714341e+03,5.248514120936947913e-01,2.743561447113746112e+02,6.751757476185619453e+03,8.175101353680442884e+00,1.031797322047642318e+01,9.064437353775519788e-04,2.511690764857481994e+00,-5.701400845064971135e-01,9.998538311063074335e-01
1.305626875583794106e-03,6.878076572288696511e+00,9.982762125981561319e-01,1.995209451990063826e+03,5.259317865053247942e-01,2.713475803384987444e+02,7.973959731387963984e+03,8.324708345376635066e+00,1.037732949669022986e+01,9.248241006395224121e-04,2.407861868498013092e+00,-5.879683360336095399e-01,9.999045496933965937e-01
2.153484979922448000e-02,3.281734171963699964e+01,9.972806920811996267e-01,6.035061296433977077e+03,5.613890049073785304e-01,3.196517800563572109e+02,2.410742784401627796e+04,8.176067477756621571e+00,1.015085736248544634e+01,9.490754218591287549e-04,2.610349244716184458e+00,-6.164626731191502618e-01,9.999359223898622862e-01
1.372520630769924910e-03,1.293592617927206767e+01,9.959872929159305777e-01,1.612011584850100917e+03,5.171841528827016976e-01,2.745334203885952320e+02,6.435110413221133058e+03,8.225961067636337276e+00,1.039535338774131290e+01,8.941499663757782350e-04,2.515826634338916179e+00,-5.666165334144025456e-01,9.998520328035859217e-01
6.026692345397382296e-04,4.729069528983740867e+01,9.893503401686146725e-01,2.221443432998294156e+03,3.974235831670549501e-01,2.845613419700085842e+02,8.838483036703328253e+03,8.525711062516137417e+00,1.143494343596665175e+01,5.721297533325234207e-04,3.277201717639252720e+00,-4.836107952952999334e-01,9.996217222281149617e-01
3.919620655787809521e-02,3.608178896015047599e+01,9.898920500266912281e-01,1.785663157328303896e+03,7.206288340625466304e-01,2.812824016432061853e+02,7.106570840353062522e+03,5.066721578078788646e+00,5.474743094508438546e+00,2.468757887889441033e-03,1.292886287634757325e+00,-6.858772392917207306e-01,9.982865666374267644e-01
1.378652794408583796e-03,7.227724185781027266e+00,9.983110110215767108e-01,2.139764255971301282e+03,5.704521999756205775e-01,2.524194458608517948e+02,8.551829299699438707e+03,8.295544896138792978e+00,1.009434035605266544e+01,1.137811707698054529e-03,2.151474317871029829e+00,-6.189289649617033540e-01,9.999350388663678091e-01
1.496253783628683767e-03,2.096144825917038190e+01,9.943954805242636308e-01,1.871279296994895049e+03,5.984223939972297401e-01,2.619877590010885342e+02,7.464155739720408747e+03,8.306230778848632923e+00,1.000739324062499058e+01,1.159224736124516526e-03,2.130068626953531385e+00,-6.332137257287375753e-01,9.999480118330993372e-01
2.399639068146794049e-03,1.640085953484030057e+01,9.966362592466202486e-01,2.438554925562326389e+03,6.291765237832293023e-01,3.347998887304614755e+02,9.737818842714434140e+03,8.252983095093473054e+00,9.756861579993895361e+00,1.239249238856582943e-03,2.056805856430063972e+00,-6.605708947543083021e-01,9.999640173215031957e-01
4.556201448759161082e-03,2.763034664991043599e+01,9.866465011073032310e-01,1.036319618130522940e+03,6.040388467242713277e-01,2.737230826481294343e+02,4.117648125872194214e+03,7.539577579811837182e+00,9.306644301776078265e+00,1.506758244754985345e-03,2.350870453529052551e+00,-5.911158203790425336e-01,9.997712084121606058e-01
1.596920571955970586e-03,2.292534429648554095e+01,9.974334023563038443e-01,4.466130464861057590e+03,5.660621324847751046e-01,3.110386204333890987e+02,1.784159651514775396e+04,8.745602113575580816e+00,1.066580587406169123e+01,9.874099636159754979e-04,2.460256147913280955e+00,-6.326916044496855296e-01,9.999715433094000794e-01
2.207880146214055359e-03,2.627714506221524715e+01,9.969955973919408798e-01,4.373003521288963384e+03,5.901464723772755772e-01,3.042916626154371329e+02,1.746573694009365499e+04,8.615542753386844055e+00,1.041589277040969108e+01,1.057025837091138225e-03,2.375019305779189516e+00,-6.455751789776036365e-01,9.999731389310015928e-01
9.759089594690132513e-03,2.381476325779309633e+01,9.976909865584346893e-01,5.157360898983250991e+03,5.781247396392450444e-01,3.234012716783301471e+02,2.060562883267522193e+04,8.375212316864640627e+00,1.028589661463429117e+01,1.006791915969661600e-03,2.496242023289258150e+00,-6.291435282199753232e-01,9.999567933107986750e-01
3.476018055622331383e-03,3.488932854492298929e+01,9.899444710385413293e-01,1.735684677429814656e+03,7.209721172431610148e-01,2.704066052775664275e+02,6.907849381174364680e+03,8.005721067125207924e+00,9.154178229739848405e+00,1.572434356060668521e-03,1.681310861762969733e+00,-7.063671744178573464e-01,9.999745692117378848e-01
5.875223911806264770e-03,2.425658206575585041e+01,9.955875993235063781e-01,2.749163844851071190e+03,7.220232774525267017e-01,2.784092750223252324e+02,1.097239879733850466e+04,7.971728640954935052e+00,9.003677054479007680e+00,1.588178761469073112e-03,1.601948834899918239e+00,-7.262698618558964814e-01,9.999815784333618840e-01
2.424516304192779730e-03,1.169233629381760942e+01,9.964356976583398362e-01,1.640907332610023332e+03,6.680478169851793435e-01,2.568353816452868159e+02,6.551936994146250072e+03,8.089795276536257518e+00,9.412209866931682711e+00,1.679545896914826433e-03,1.781395522633153927e+00,-6.788982012780633291e-01,9.999659784248420280e-01
3.276415672781146302e-03,2.238000851644770695e+00,9.983687849885225507e-01,6.861850823430249875e+02,6.436640626770738782e-01,3.170566281268145303e+02,2.742502328520466108e+03,7.569114797960017071e+00,8.987563244059730394e+00,1.594891931345870191e-03,1.870378660225619605e+00,-6.382867606384372561e-01,9.998816682160043268e-01
3.577285152762265438e-03,2.238734129278851182e+00,9.988878899385136290e-01,1.006583706539254308e+03,6.548415620923981884e-01,2.927216434234902067e+02,4.024096092027750274e+03,7.707051605301474595e+00,9.073893164001333389e+00,1.703502767479796263e-03,1.865077003526420807e+00,-6.569598087493891958e-01,9.999249686018822914e-01
1.396176458936723361e-02,5.849726051907440549e+00,9.989999566065824732e-01,2.925586105768405560e+03,6.279253283173676925e-01,2.394416984785466127e+02,1.169649469702172973e+04,7.624820672354953643e+00,9.227909207019880711e+00,1.497956694629655819e-03,2.190414727197964151e+00,-6.338627589110850113e-01,9.998969215337585315e-01
2.828988114071331536e-03,4.183169676383437974e+01,9.902852155391808076e-01,2.156619892600722778e+03,5.939019558116753750e-01,3.055860949546462280e+02,8.584647873639059981e+03,8.034608737277011414e+00,9.769048686510831914e+00,1.183420137994631045e-03,2.170441369169255452e+00,-6.208294377197111080e-01,9.999172771696587247e-01
2.179949493282279209e-03,1.926190147711920275e+01,9.969171171237835027e-01,3.124587380367290280e+03,5.710710281712737535e-01,2.719894006296171938e+02,1.247908761999203853e+04,8.496339209499804923e+00,1.027853143278940173e+01,1.061435584016183617e-03,2.167598308338023472e+00,-6.373096239245381600e-01,9.999636867931352979e-01
6.240923521704870060e-03,1.044868716829033772e+01,9.985633521921668532e-01,3.637075829383351902e+03,6.032980522460777983e-01,2.497198350406402199e+02,1.453785463036512556e+04,8.121282022805814904e+00,9.777773219468627985e+00,1.142253100945828928e-03,2.110270016678943428e+00,-6.427636621848775711e-01,9.999487490487586339e-01
6.037491879846436892e-03,6.880354614079143616e+00,9.939439792316567823e-01,5.681293923946814175e+02,8.102333607568459328e-01,3.081426069563844976e+02,2.265637214964681334e+03,7.408482087481054634e+00,8.092991075026272796e+00,2.013983090914796097e-03,1.239019110682747060e+00,-7.651340912372062153e-01,9.999766369509501818e-01
2.095341674609264414e-03,2.036704106903215461e+01,9.933497573520361223e-01,1.531477808189022653e+03,6.712362426302507235e-01,2.435360479044395561e+02,6.105544191687056809e+03,8.229181708831108111e+00,9.511208884770114835e+00,1.412360947046967198e-03,1.742597521451862308e+00,-6.887882592795167014e-01,9.999751964231968770e-01
5.063226254726970084e-03,2.631968313309974761e+01,9.965388242213306658e-01,3.803051699783846743e+03,6.842897412102562082e-01,3.091381383617674601e+02,1.518588711600227543e+04,8.188253078903787952e+00,9.485146459552456832e+00,1.400399581093436695e-03,1.912920444358130689e+00,-7.005854414546046627e-01,9.999805675193866872e-01
1.431402613101020928e-03,1.329898218161940981e+01,9.954361898680312848e-01,1.456977822029980416e+03,4.705471837644582545e-01,2.877537067420370249e+02,5.814612305938309873e+03,8.081248582759297250e+00,1.050337158753324651e+01,9.179803896893440427e-04,2.837540405239893371e+00,-5.212036903262944332e-01,9.996603805541863785e-01
1.242153874840688926e-01,1.890078265681370340e+01,9.985972228141249962e-01,6.737181077558157995e+03,7.507886384747808339e-01,1.965424873094880240e+02,2.692982352757583431e+04,6.228940056022065797e+00,7.358825103231312781e+00,1.719731993572547104e-03,1.767377255819379211e+00,-6.841208342251589025e-01,9.997523703471397072e-01
1.489639883504423057e-01,2.180346139623983959e+01,9.975699201760195312e-01,4.486197414490914525e+03,8.008481442314204779e-01,1.397325717922639114e+02,1.792298619656742085e+04,6.102782898229294872e+00,6.994634042138002883e+00,2.343531562360920677e-03,1.492246273371767407e+00,-7.321025197746389157e-01,9.998387672396256143e-01
3.573094260994473179e-03,1.016482969262080438e+01,9.977205271506071060e-01,2.229473198486066394e+03,7.436443884111623159e-01,3.064548397771694681e+02,8.907727964251644153e+03,8.169083034068858495e+00,9.049030313399907044e+00,1.683293326078169443e-03,1.470434879883882662e+00,-7.503004922899914053e-01,9.999898665470561276e-01
5.913514121799077691e-03,6.593470186790759158e+01,9.923578543197416613e-01,4.316592167596775653e+03,5.003770630290063082e-01,3.340354659361134964e+02,1.720043396851916987e+04,8.446174877058098218e+00,1.073033565280956125e+01,7.979375015620899028e-04,2.772465187547417109e+00,-5.748430996997575537e-01,9.999037060469091465e-01
1.366757560225342590e-03,1.118233591533934579e+01,9.979920836013641550e-01,2.785236823792904943e+03,6.014577929136799561e-01,2.962770715358944926e+02,1.112976495925625932e+04,8.543531654012785026e+00,1.029149454284516096e+01,1.137911755703668176e-03,2.170950281606274679e+00,-6.391460957981267565e-01,9.999644672628344999e-01
3.211846478140934803e-03,2.962589978653761058e+00,9.988213968202488413e-01,1.257432168664595338e+03,6.535576566351677386e-01,3.361383962997693402e+02,5.026766084679729829e+03,7.900983894032754584e+00,9.279042017782163754e+00,1.502698033158126646e-03,1.936183057506483340e+00,-6.661437844246687057e-01,9.999490671625290705e-01
2.155994201471123257e-03,1.347949553862423144e+01,9.978349146962930405e-01,3.113193569222140923e+03,5.948819171754958779e-01,2.436508658717669391e+02,1.243929478134992132e+04,8.483858986834952987e+00,1.015751498883653881e+01,1.113094220444885889e-03,2.167538553585015570e+00,-6.490270906638205828e-01,9.999689572085870282e-01
7.625894263765007480e-03,1.094296913968103127e+02,9.865090432910850193e-01,4.057911169206729028e+03,6.109149407993332836e-01,2.711686914814054603e+02,1.612221498543012422e+04,8.255981531316411548e+00,1.000534946117566193e+01,1.134125283807967512e-03,2.275181562950625569e+00,-6.395871620964348470e-01,9.999550395183645080e-01
4.382558241633984462e-03,1.151018532594894950e+01,9.978736352235629825e-01,2.707227733934999378e+03,7.653905222893953031e-01,2.927778585074131570e+02,1.081740075041405726e+04,8.087794480848344847e+00,8.874773534091639604e+00,1.783290781519989441e-03,1.369431947511120073e+00,-7.646226654722819704e-01,9.999911458840774481e-01
1.085079791060914118e-03,1.088725722553525799e+01,9.970633202218476265e-01,1.854553366079332591e+03,4.969127050488212349e-01,2.570613707903468139e+02,7.407326207091788092e+03,8.354177416912458298e+00,1.060020000625256564e+01,9.888807524094183309e-04,2.654016669606957368e+00,-5.626222065575777753e-01,9.998630335521079271e-01
5.970637460584041819e-04,6.719043638272390240e+01,9.911749502081145247e-01,3.807057903317026103e+03,4.323835584740086113e-01,2.517361389785049255e+02,1.516104117688537735e+04,8.812642922598428186e+00,1.144388728161879243e+01,6.980153314531709714e-04,3.013968327396265856e+00,-5.378003378832337811e-01,9.998781581693900744e-01
4.039256879222840983e-03,4.721681958376318278e+01,9.921914027111344847e-01,3.024435594864360610e+03,4.414683342810467037e-01,2.054053742971707379e+02,1.205052555987368032e+04,8.315016423123120504e+00,1.068143615065149632e+01,7.384589240862292998e-04,3.256191508578467175e+00,-5.135298720088872226e-01,9.996357706672728272e-01
1.172454985206776261e-03,4.120488464268294848e+01,9.938900078456718301e-01,3.374057374424368390e+03,4.301042561394691210e-01,2.756572994026214474e+02,1.345502461305478209e+04,8.545833670534529247e+00,1.094931560339165699e+01,6.772254913798243575e-04,3.268474048924476349e+00,-5.175439451439721728e-01,9.997229656491839478e-01
3.059800840634684799e-03,9.356691494908114137e+00,9.984317392445786199e-01,2.983357261795259546e+03,7.228071566681102400e-01,2.629579904572937039e+02,1.192407235568613396e+04,8.306254784749178555e+00,9.389680851165927322e+00,1.574421045431874736e-03,1.660455185795306043e+00,-7.330720534581046666e-01,9.999896217244483854e-01
1.216221256060196886e-03,5.573135247081957289e+00,9.990310759879973412e-01,2.876282933379639871e+03,5.475322071159109960e-01,3.044669144182474838e+02,1.149955859827146924e+04,8.508628148672789493e+00,1.046177846296597735e+01,1.057769167323267508e-03,2.335518682805404200e+00,-6.100215933892794151e-01,9.999433211757420281e-01
3.174051544431444587e-03,8.413305445158441032e+00,9.963077128459110199e-01,1.139344686243804972e+03,6.248436014295196683e-01,2.740278378428747033e+02,4.548965439530049480e+03,7.880268183149864214e+00,9.480879780116755029e+00,1.226733726559766594e-03,2.176389016769903151e+00,-6.368803711830253178e-01,9.999225686692911896e-01
2.815357895770120161e-02,2.781499431526346555e+01,9.974213244807218492e-01,5.394216331470563091e+03,7.489140010393378066e-01,2.530098111999110415e+02,2.154905033156699938e+04,7.375761649981663837e+00,8.422065708584781873e+00,1.719050763599462486e-03,1.653837318005777046e+00,-7.274766778875660922e-01,9.999646317552698394e-01
2.338183192167136125e-03,4.259215511907114227e+00,9.983829659798262313e-01,1.317382775544419928e+03,6.110571021612609677e-01,3.707988404282186821e+02,5.265271886665766942e+03,7.970315618457587625e+00,9.558958900268295977e+00,1.166181468728485354e-03,2.093090245242539726e+00,-6.349454299744123897e-01,9.999259841368293156e-01
6.155707539313449430e-04,6.875697853908654622e+01,9.903566466971536197e-01,3.566973681495751407e+03,4.170058023127440894e-01,2.591400363622411760e+02,1.419913774744391412e+04,8.711050509819241228e+00,1.139560111249872598e+01,7.014733260481444133e-04,3.064592063610852790e+00,-5.238573494359309857e-01,9.998260796220361790e-01
2.291177549851302220e-03,3.230333519797058983e+01,9.948123848528428459e-01,3.114260866637524487e+03,7.254174194993449065e-01,2.863497240706405478e+02,1.242474013135212590e+04,8.553527857006368862e+00,9.574635337285503311e+00,1.606252133769721065e-03,1.579814123165156570e+00,-7.415165733484838650e-01,9.999932732051890483e-01
1.355179337024236836e-03,8.570762832046273871e+00,9.978699994341099222e-01,2.012556759440115002e+03,5.532382375375555217e-01,2.029546305375105533e+02,8.041656274928403946e+03,8.324006614841493956e+00,1.023205829675035616e+01,1.315351755443401605e-03,2.265673592492401855e+00,-6.065493573026106144e-01,9.999255433190261666e-01
2.248801332447687359e-03,1.914306524121768405e+01,9.980033177921688869e-01,4.793796116117319798e+03,6.821394465591450462e-01,2.939954544210347649e+02,1.915604139922808463e+04,8.646495534092995427e+00,9.918868516983337713e+00,1.418719833979223280e-03,1.822896949962821811e+00,-7.129150150980743117e-01,9.999909516572442758e-01
2.543566420365122628e-03,1.907884575820826356e+01,9.948775372103386694e-01,1.863795393496376164e+03,6.633290542892557040e-01,2.440581913286684141e+02,7.436102728227289845e+03,8.285562787045909872e+00,9.683071251908584642e+00,1.330821963213970867e-03,1.909184805112253303e+00,-6.851686609571279174e-01,9.999772292268765961e-01
1.640138862177032211e-03,2.843438209908876857e+01,9.939534656581693328e-01,2.351748519548144486e+03,4.735363327397419941e-01,2.355246405869348223e+02,9.378559696093474486e+03,8.254502417016816196e+00,1.070577360615778417e+01,7.691559718157319359e-04,2.815918583253538721e+00,-5.314639151518449900e-01,9.997588781210786646e-01
2.271466926330937067e-03,5.023458504172970862e+01,9.893791732251833171e-01,2.366443828177883006e+03,4.860769607820734639e-01,2.523886543184105449e+02,9.415540727669798798e+03,7.890223373834496456e+00,1.023057883327773432e+01,7.880303849108310750e-04,2.836215304737653931e+00,-5.208283063499611343e-01,9.995864145405677359e-01
3.069512413531609498e-03,3.119223094213530167e+00,9.990603789982387406e-01,1.660168241688381386e+03,6.269033402662909094e-01,2.774679534635532718e+02,6.637553743659322208e+03,7.911117528407321409e+00,9.420809600442980880e+00,1.538504059131851542e-03,2.015508636690115374e+00,-6.473177455925117618e-01,9.999349584644539046e-01
2.481748501354473328e-03,4.973946728786602023e+01,9.917350171223382471e-01,3.010056474865109067e+03,5.537207104641747035e-01,2.536383944684451706e+02,1.199048643217258177e+04,8.335269001467910499e+00,1.044828592860361027e+01,9.363816577991988105e-04,2.678749354994299559e+00,-5.873881181647018224e-01,9.999061942706916062e-01
7.066462332662768559e-04,4.208967959749359977e+01,9.941166131539868056e-01,3.578838557379624945e+03,4.476638190409142348e-01,3.078379792879023853e+02,1.427326454992099752e+04,8.762187787114253723e+00,1.129776641204538024e+01,7.039802528061905786e-04,2.951470511014333997e+00,-5.467949847998745394e-01,9.998873510373993412e-01
1.199236454240568562e-03,1.655479855476838580e+01,9.962767604977513791e-01,2.224079332981187690e+03,5.405379524419640092e-01,3.021363364839110659e+02,8.879762533369954326e+03,8.351333397249591783e+00,1.038476664168284458e+01,9.616663360647825743e-04,2.412630820339344506e+00,-5.910592657910180847e-01,9.999091113364801942e-01
1.600456397677810921e-03,2.496040468583583660e+01,9.943150053754110651e-01,2.195596006074701108e+03,5.467809375442541642e-01,3.321962077382789857e+02,8.757423619612978655e+03,8.245001809605438936e+00,1.026316724039151751e+01,9.707096638589033342e-04,2.431379937674080338e+00,-5.870637664239164444e-01,9.998910978146625661e-01
1.242220755766902662e-03,1.811563462424270909e+01,9.962940098531233302e-01,2.444572764337638546e+03,5.132831078790104362e-01,3.209230377842650341e+02,9.760175422726319084e+03,8.366221142993335746e+00,1.055333506210827466e+01,8.672149523690148628e-04,2.609258149693948425e+00,-5.713117856963145780e-01,9.998815015337797485e-01
1.138928642808553771e-03,3.518048912110553061e+01,9.918010366853855508e-01,2.145907085348382680e+03,5.185905024029768828e-01,2.996158089608681507e+02,8.548447852272391174e+03,8.345587324546725583e+00,1.048640860416884379e+01,8.902900969367496045e-04,2.549619571474666557e+00,-5.770738930288084045e-01,9.998876220936312453e-01
1.644385689583528678e-03,3.350481743096756304e+01,9.937770340405531755e-01,2.694484606855515267e+03,4.736948491465391986e-01,3.105459018994228586e+02,1.074443360999109791e+04,8.264483485280116781e+00,1.075573652862587792e+01,7.400476783891745585e-04,2.976562487066627405e+00,-5.239186980339061162e-01,9.997219439552840203e-01
